Site,Parameter,SampleDate,Value
Lime Lake,Secchi Depth,1995-04-20,11
Lime Lake,Secchi Depth,1995-05-24,12
Lime Lake,Secchi Depth,1995-06-09,9
Lime Lake,Secchi Depth,1995-06-19,5.5
Lime Lake,Secchi Depth,1995-07-10,5.5
Lime Lake,Secchi Depth,1995-07-25,7
Lime Lake,Secchi Depth,1995-08-11,7.5
Lime Lake,Secchi Depth,1995-08-29,8.5
Lime Lake,Secchi Depth,1995-09-08,9
Lime Lake,Secchi Depth,1995-09-28,12
Lime Lake,Secchi Depth,1995-10-12,11
Lime Lake,Secchi Depth,1996-05-28,10
Lime Lake,Secchi Depth,1996-07-16,10
Lime Lake,Secchi Depth,1996-08-16,14
Lime Lake,Secchi Depth,1996-09-19,10
Lime Lake,Secchi Depth,1996-11-21,14
Lime Lake,Secchi Depth,1997-04-24,10
Lime Lake,Secchi Depth,1997-06-29,9
Lime Lake,Secchi Depth,1997-07-23,8
Lime Lake,Secchi Depth,1997-08-12,11.5
Lime Lake,Secchi Depth,1997-09-04,9.5
Lime Lake,Secchi Depth,1998-08-17,11
Lime Lake,Secchi Depth,1998-11-09,8
Lime Lake,Secchi Depth,1999-04-12,9.5
Lime Lake,Secchi Depth,1999-06-17,5.5
Lime Lake,Secchi Depth,1999-09-13,9
Lime Lake,Secchi Depth,2000-04-26,16.5
Lime Lake,Secchi Depth,2000-06-21,8
Lime Lake,Secchi Depth,2000-07-25,9
Lime Lake,Secchi Depth,2000-08-14,8
Lime Lake,Secchi Depth,2000-09-06,11
Lime Lake,Secchi Depth,2000-10-31,11
Lime Lake,Secchi Depth,2001-06-04,9.5
Lime Lake,Secchi Depth,2001-07-09,4.5
Lime Lake,Secchi Depth,2001-08-08,9
Lime Lake,Secchi Depth,2001-08-28,9.5
Lime Lake,Secchi Depth,2001-09-27,8.5
Lime Lake,Secchi Depth,2001-11-01,9
Lime Lake,Secchi Depth,2002-04-22,10.5
Lime Lake,Secchi Depth,2002-05-21,9.5
Lime Lake,Secchi Depth,2002-06-18,7.5
Lime Lake,Secchi Depth,2002-07-16,7.5
Lime Lake,Secchi Depth,2002-08-13,10.5
Lime Lake,Secchi Depth,2002-09-17,9.5
Lime Lake,Secchi Depth,2002-10-15,11
Lime Lake,Secchi Depth,2003-04-23,12
Lime Lake,Secchi Depth,2003-05-13,12
Lime Lake,Secchi Depth,2003-07-23,7
Lime Lake,Secchi Depth,2003-08-26,9.5
Lime Lake,Secchi Depth,2003-10-07,11
Lime Lake,Secchi Depth,2004-05-11,12
Lime Lake,Secchi Depth,2004-06-22,9
Lime Lake,Secchi Depth,2004-07-19,22
Lime Lake,Secchi Depth,2004-08-16,14.5
Lime Lake,Secchi Depth,2004-09-07,16
Lime Lake,Secchi Depth,2004-09-21,16.5
Lime Lake,Secchi Depth,2004-10-20,15.5
Lime Lake,Secchi Depth,2005-04-21,16.5
Lime Lake,Secchi Depth,2005-05-18,21
Lime Lake,Secchi Depth,2005-06-07,24
Lime Lake,Secchi Depth,2005-06-13,22.5
Lime Lake,Secchi Depth,2005-06-21,17.5
Lime Lake,Secchi Depth,2005-07-06,14.5
Lime Lake,Secchi Depth,2005-07-14,14
Lime Lake,Secchi Depth,2005-07-21,12.5
Lime Lake,Secchi Depth,2005-07-29,11
Lime Lake,Secchi Depth,2005-08-09,9
Lime Lake,Secchi Depth,2005-08-16,11.5
Lime Lake,Secchi Depth,2005-08-23,10
Lime Lake,Secchi Depth,2005-08-31,10.5
Lime Lake,Secchi Depth,2005-09-08,13.5
Lime Lake,Secchi Depth,2005-09-27,11
Lime Lake,Secchi Depth,2006-04-28,21.5
Lime Lake,Secchi Depth,2006-06-28,14
Lime Lake,Secchi Depth,2006-07-13,14.5
Lime Lake,Secchi Depth,2006-07-25,9.5
Lime Lake,Secchi Depth,2006-08-10,9
Lime Lake,Secchi Depth,2006-09-05,10.5
Lime Lake,Secchi Depth,2006-10-10,13
Lime Lake,Secchi Depth,2007-05-31,22
Lime Lake,Secchi Depth,2007-07-26,9.5
Lime Lake,Secchi Depth,2007-08-21,8
Lime Lake,Secchi Depth,2007-10-08,15
Lime Lake,Secchi Depth,2008-05-29,17
Lime Lake,Secchi Depth,2008-07-09,13.5
Lime Lake,Secchi Depth,2008-07-30,0
Lime Lake,Secchi Depth,2008-09-02,9.5
Lime Lake,Secchi Depth,2009-06-24,27.5
Lime Lake,Secchi Depth,2009-07-20,13
Lime Lake,Secchi Depth,2009-09-08,15
Lime Lake,Secchi Depth,2010-05-26,21.5
Lime Lake,Secchi Depth,2010-06-21,17
Lime Lake,Secchi Depth,2010-08-12,9.5
Lime Lake,Secchi Depth,2011-06-13,11
Lime Lake,Secchi Depth,2011-07-05,13
Lime Lake,Secchi Depth,2011-08-08,13
Lime Lake,Secchi Depth,2011-08-31,12
Lime Lake,Secchi Depth,2011-10-10,16
Lime Lake,Secchi Depth,2012-05-10,19
Lime Lake,Secchi Depth,2012-07-11,12
Lime Lake,Secchi Depth,2012-07-16,13
Lime Lake,Secchi Depth,2014-05-21,16.5
Lime Lake,Secchi Depth,2014-07-07,17
Lime Lake,Secchi Depth,2014-08-11,11.5
Lime Lake,Secchi Depth,2014-09-03,10.5
Lime Lake,Secchi Depth,2014-11-05,10
Lime Lake,Secchi Depth,2015-05-14,12.5
Lime Lake,Secchi Depth,2015-07-06,14.5
Lime Lake,Secchi Depth,2015-08-14,12
Lime Lake,Secchi Depth,2015-09-18,10
Lime Lake,Secchi Depth,2015-10-21,12
Lime Lake,Secchi Depth,2016-07-15,13
Lime Lake,Secchi Depth,2016-09-28,8.5
Lime Lake,Secchi Depth,2016-11-02,13
Lime Lake,Secchi Depth,2017-05-03,18
Lime Lake,Secchi Depth,2017-06-14,9.5
Lime Lake,Secchi Depth,2017-07-12,17.5
Lime Lake,Secchi Depth,2017-08-08,12.5
Lime Lake,Secchi Depth,2017-09-12,12
Lime Lake,Secchi Depth,2017-11-06,16
Lime Lake,Secchi Depth,2018-05-15,16.5
Lime Lake,Secchi Depth,2018-06-19,15
Lime Lake,Secchi Depth,2018-07-18,16.5
Lime Lake,Secchi Depth,2018-08-18,9.5
Lime Lake,Secchi Depth,2018-09-23,11
Lime Lake,Secchi Depth,2018-10-30,16
Lime Lake,Secchi Depth,2019-04-21,14.5
Lime Lake,Secchi Depth,2019-08-21,8.5
Lime Lake,Secchi Depth,2019-09-17,11.5
Lime Lake,Secchi Depth,2019-10-18,11.5
Lime Lake,Secchi Depth,2020-05-12,16.5
Lime Lake,Secchi Depth,2020-08-17,8.5
Lime Lake,Secchi Depth,2020-09-21,12
Lime Lake,Secchi Depth,2021-05-13,19.5
Lime Lake,Secchi Depth,2021-06-29,17.5
Lime Lake,Secchi Depth,2021-07-29,12.5
Lime Lake,Secchi Depth,2021-08-24,12
Lime Lake,Secchi Depth,2021-09-22,9.5
Lime Lake,Secchi Depth,2021-10-26,11.5
Lime Lake,Secchi Depth,2022-05-23,14
Lime Lake,Secchi Depth,2022-06-23,18
Lime Lake,Secchi Depth,2022-08-04,11
Lime Lake,Secchi Depth,2022-09-29,14
Lime Lake,Secchi Depth,2022-10-31,16.5
Lime Lake,Secchi Depth,2023-05-11,15.5
Lime Lake,Secchi Depth,2023-06-07,18
Lime Lake,Secchi Depth,2023-07-13,13.5
Lime Lake,Secchi Depth,2023-08-08,9.5
Lime Lake,Secchi Depth,2023-09-13,11
Lime Lake,Secchi Depth,2023-10-05,11.5
Lime Lake,Secchi Depth,2024-05-07,16.5
Lime Lake,Secchi Depth,2024-06-14,13
Lime Lake,Secchi Depth,2024-08-01,8
Lime Lake,Secchi Depth,2024-09-10,8
Lime Lake,Secchi Depth,2024-10-03,12
Lime Lake,Secchi Depth,2025-05-09,13
Lime Lake,Secchi Depth,2025-06-05,12.5
Lime Lake,Secchi Depth,2025-07-02,13
Lime Lake,Secchi Depth,2025-08-07,7.5
Lime Lake,Secchi Depth,2025-09-10,8
Lime Lake,Secchi Depth,2025-10-02,11
Lime Lake,Total Phosphorus,1990-11-08,4.5
Lime Lake,Total Phosphorus,1991-02-21,0.0
Lime Lake,Total Phosphorus,1991-03-10,4.9
Lime Lake,Total Phosphorus,1991-04-26,4.0
Lime Lake,Total Phosphorus,1991-05-15,3.3
Lime Lake,Total Phosphorus,1991-06-25,3.0
Lime Lake,Total Phosphorus,1991-07-16,8.1
Lime Lake,Total Phosphorus,1991-08-02,7.7
Lime Lake,Total Phosphorus,1991-08-20,3.6
Lime Lake,Total Phosphorus,1991-09-11,4.3
Lime Lake,Total Phosphorus,1991-09-24,3.2
Lime Lake,Total Phosphorus,1991-11-08,4.6
Lime Lake,Total Phosphorus,1992-02-28,5.6
Lime Lake,Total Phosphorus,1992-05-06,3.6
Lime Lake,Total Phosphorus,1992-06-24,4.9
Lime Lake,Total Phosphorus,1992-07-24,5.2
Lime Lake,Total Phosphorus,1992-08-06,4.8
Lime Lake,Total Phosphorus,1992-08-25,4.5
Lime Lake,Total Phosphorus,1992-09-23,4.1
Lime Lake,Total Phosphorus,1992-10-21,4.2
Lime Lake,Total Phosphorus,1993-01-26,3.5
Lime Lake,Total Phosphorus,1993-03-25,3.2
Lime Lake,Total Phosphorus,1993-04-27,3.2
Lime Lake,Total Phosphorus,1993-06-10,4.2
Lime Lake,Total Phosphorus,1993-07-21,2.6
Lime Lake,Total Phosphorus,1993-08-25,2.8
Lime Lake,Total Phosphorus,1993-09-15,8.6
Lime Lake,Total Phosphorus,1993-11-09,3.9
Lime Lake,Total Phosphorus,1994-03-01,1.7
Lime Lake,Total Phosphorus,1994-04-29,3.5
Lime Lake,Total Phosphorus,1994-06-20,3.9
Lime Lake,Total Phosphorus,1994-07-19,2.4
Lime Lake,Total Phosphorus,1994-08-17,3.4
Lime Lake,Total Phosphorus,1994-09-29,3.4
Lime Lake,Total Phosphorus,1994-11-07,4.7
Lime Lake,Total Phosphorus,1995-04-20,3.4
Lime Lake,Total Phosphorus,1995-05-24,5.3
Lime Lake,Total Phosphorus,1995-06-09,4.0
Lime Lake,Total Phosphorus,1995-06-19,15.2
Lime Lake,Total Phosphorus,1995-07-10,3.6
Lime Lake,Total Phosphorus,1995-07-25,4.3
Lime Lake,Total Phosphorus,1995-08-11,2.3
Lime Lake,Total Phosphorus,1995-08-29,4.2
Lime Lake,Total Phosphorus,1995-09-08,3.6
Lime Lake,Total Phosphorus,1995-09-28,4.6
Lime Lake,Total Phosphorus,1995-10-12,3.3
Lime Lake,Total Phosphorus,1996-03-19,3.0
Lime Lake,Total Phosphorus,1996-05-28,5.6
Lime Lake,Total Phosphorus,1996-07-16,3.8
Lime Lake,Total Phosphorus,1996-08-16,2.9
Lime Lake,Total Phosphorus,1996-09-19,2.5
Lime Lake,Total Phosphorus,1996-11-21,3.4
Lime Lake,Total Phosphorus,1997-04-24,2.9
Lime Lake,Total Phosphorus,1997-07-23,1.9
Lime Lake,Total Phosphorus,1997-08-12,8.7
Lime Lake,Total Phosphorus,1997-09-04,2.8
Lime Lake,Total Phosphorus,1997-11-21,3.4
Lime Lake,Total Phosphorus,1998-08-17,2.4
Lime Lake,Total Phosphorus,1998-11-09,3.0
Lime Lake,Total Phosphorus,1999-04-12,2.5
Lime Lake,Total Phosphorus,1999-06-17,2.1
Lime Lake,Total Phosphorus,1999-09-13,3.1
Lime Lake,Total Phosphorus,2000-04-26,2.9
Lime Lake,Total Phosphorus,2000-06-21,1.0
Lime Lake,Total Phosphorus,2000-07-25,2.5
Lime Lake,Total Phosphorus,2000-08-14,1.0
Lime Lake,Total Phosphorus,2000-09-06,5.7
Lime Lake,Total Phosphorus,2000-10-31,2.5
Lime Lake,Total Phosphorus,2001-06-04,4.9
Lime Lake,Total Phosphorus,2001-07-09,3.7
Lime Lake,Total Phosphorus,2001-08-08,1.4
Lime Lake,Total Phosphorus,2001-08-28,2.0
Lime Lake,Total Phosphorus,2001-09-27,4.5
Lime Lake,Total Phosphorus,2001-11-01,3.5
Lime Lake,Total Phosphorus,2002-04-22,2.5
Lime Lake,Total Phosphorus,2002-05-21,3.9
Lime Lake,Total Phosphorus,2002-06-18,3.9
Lime Lake,Total Phosphorus,2002-07-16,1.9
Lime Lake,Total Phosphorus,2002-08-13,1.0
Lime Lake,Total Phosphorus,2002-09-17,1.2
Lime Lake,Total Phosphorus,2002-10-15,7.0
Lime Lake,Total Phosphorus,2003-04-23,3.6
Lime Lake,Total Phosphorus,2003-05-13,4.4
Lime Lake,Total Phosphorus,2003-06-11,6.8
Lime Lake,Total Phosphorus,2003-07-23,2.7
Lime Lake,Total Phosphorus,2003-08-26,2.9
Lime Lake,Total Phosphorus,2003-10-07,1.0
Lime Lake,Total Phosphorus,2004-05-11,4.0
Lime Lake,Total Phosphorus,2004-06-22,4.0
Lime Lake,Total Phosphorus,2004-07-19,2.6
Lime Lake,Total Phosphorus,2004-08-16,3.1
Lime Lake,Total Phosphorus,2004-09-07,2.8
Lime Lake,Total Phosphorus,2004-09-21,3.7
Lime Lake,Total Phosphorus,2004-10-20,2.2
Lime Lake,Total Phosphorus,2005-04-21,2.0
Lime Lake,Total Phosphorus,2005-05-18,3.9
Lime Lake,Total Phosphorus,2005-06-07,2.7
Lime Lake,Total Phosphorus,2005-06-13,2.2
Lime Lake,Total Phosphorus,2005-06-21,2.2
Lime Lake,Total Phosphorus,2005-07-06,1.7
Lime Lake,Total Phosphorus,2005-07-14,1.6
Lime Lake,Total Phosphorus,2005-07-21,1.4
Lime Lake,Total Phosphorus,2005-07-29,1.3
Lime Lake,Total Phosphorus,2005-08-09,4.2
Lime Lake,Total Phosphorus,2005-08-16,3.65
Lime Lake,Total Phosphorus,2005-08-23,4.6
Lime Lake,Total Phosphorus,2005-08-31,2.8
Lime Lake,Total Phosphorus,2005-09-08,3.9
Lime Lake,Total Phosphorus,2005-09-27,2.0
Lime Lake,Total Phosphorus,2006-04-28,1.5
Lime Lake,Total Phosphorus,2006-06-28,3.1
Lime Lake,Total Phosphorus,2006-07-13,2.4
Lime Lake,Total Phosphorus,2006-07-25,1.9
Lime Lake,Total Phosphorus,2006-08-10,3.1
Lime Lake,Total Phosphorus,2006-09-05,3.3
Lime Lake,Total Phosphorus,2006-10-10,2.2
Lime Lake,Total Phosphorus,2007-07-26,3.2
Lime Lake,Total Phosphorus,2007-08-21,3.4
Lime Lake,Total Phosphorus,2007-10-08,6.2
Lime Lake,Total Phosphorus,2008-05-29,2.8
Lime Lake,Total Phosphorus,2008-07-09,4.0
Lime Lake,Total Phosphorus,2008-07-30,2.8
Lime Lake,Total Phosphorus,2008-09-02,5.1
Lime Lake,Total Phosphorus,2009-06-24,4.9
Lime Lake,Total Phosphorus,2009-07-20,1.9
Lime Lake,Total Phosphorus,2009-09-08,3.5
Lime Lake,Total Phosphorus,2010-05-26,2.5
Lime Lake,Total Phosphorus,2010-06-21,3.5
Lime Lake,Total Phosphorus,2010-08-12,3.9
Lime Lake,Total Phosphorus,2011-06-15,4.3
Lime Lake,Total Phosphorus,2011-07-08,4.9
Lime Lake,Total Phosphorus,2011-08-09,1.3
Lime Lake,Total Phosphorus,2011-09-07,6.2
Lime Lake,Total Phosphorus,2011-10-14,1.4
Lime Lake,Total Phosphorus,2012-05-15,2.4
Lime Lake,Total Phosphorus,2012-07-25,1.9
Lime Lake,Total Phosphorus,2012-09-16,2.1
Lime Lake,Total Phosphorus,2014-07-07,2.9
Lime Lake,Total Phosphorus,2014-08-11,3.0
Lime Lake,Total Phosphorus,2014-09-03,4.2
Lime Lake,Total Phosphorus,2014-11-05,2.6
Lime Lake,Total Phosphorus,2015-05-14,2.6
Lime Lake,Total Phosphorus,2015-07-06,4.3
Lime Lake,Total Phosphorus,2015-08-14,3.8
Lime Lake,Total Phosphorus,2015-09-18,2.6
Lime Lake,Total Phosphorus,2015-10-21,2.8
Lime Lake,Total Phosphorus,2016-04-20,9.9
Lime Lake,Total Phosphorus,2016-06-14,3.1
Lime Lake,Total Phosphorus,2016-07-13,3.9
Lime Lake,Total Phosphorus,2016-07-15,18.8
Lime Lake,Total Phosphorus,2016-09-07,2.7
Lime Lake,Total Phosphorus,2016-10-17,3.6
Lime Lake,Total Phosphorus,2017-05-03,4.5
Lime Lake,Total Phosphorus,2017-06-14,2.0
Lime Lake,Total Phosphorus,2017-07-12,1.3
Lime Lake,Total Phosphorus,2017-08-08,3.8
Lime Lake,Total Phosphorus,2017-09-12,4.1
Lime Lake,Total Phosphorus,2017-11-06,3.9
Lime Lake,Total Phosphorus,2018-05-15,2.7
Lime Lake,Total Phosphorus,2018-06-19,5.4
Lime Lake,Total Phosphorus,2018-07-18,4.1
Lime Lake,Total Phosphorus,2018-08-18,4.5
Lime Lake,Total Phosphorus,2018-08-18,5.7
Lime Lake,Total Phosphorus,2018-09-23,4.2
Lime Lake,Total Phosphorus,2018-10-30,4.7
Lime Lake,Total Phosphorus,2019-04-21,5.2
Lime Lake,Total Phosphorus,2019-06-16,5.8
Lime Lake,Total Phosphorus,2019-08-21,4.0
Lime Lake,Total Phosphorus,2019-09-17,4.7
Lime Lake,Total Phosphorus,2019-10-18,4.0
Lime Lake,Total Phosphorus,2020-05-12,4.6
Lime Lake,Total Phosphorus,2020-08-17,10.1
Lime Lake,Total Phosphorus,2020-09-21,11.3
Lime Lake,Total Phosphorus,2020-11-05,7.1
Lime Lake,Total Phosphorus,2021-05-13,3.5
Lime Lake,Total Phosphorus,2021-09-22,5.1
Lime Lake,Total Phosphorus,2022-05-23,5.6
Lime Lake,Total Phosphorus,2022-06-23,9.6
Lime Lake,Total Phosphorus,2022-08-04,8.7
Lime Lake,Total Phosphorus,2022-09-29,12.7
Lime Lake,Total Phosphorus,2022-10-31,14.1
Lime Lake,Total Phosphorus,2023-05-11,7.3
Lime Lake,Total Phosphorus,2023-06-07,10.9
Lime Lake,Total Phosphorus,2023-07-13,7.9
Lime Lake,Total Phosphorus,2023-08-08,8.1
Lime Lake,Total Phosphorus,2023-09-13,18.4
Lime Lake,Total Phosphorus,2023-10-05,17.7
Lime Lake,Total Phosphorus,2024-05-07,10.7
Lime Lake,Total Phosphorus,2024-06-14,8.8
Lime Lake,Total Phosphorus,2024-08-01,7.9
Lime Lake,Total Phosphorus,2024-09-10,3.8
Lime Lake,Total Phosphorus,2024-10-03,15.8
Lime Lake,Total Phosphorus,2025-05-09,8.5
Lime Lake,Total Phosphorus,2025-06-05,4.5
Lime Lake,Total Phosphorus,2025-07-02,4.7
Lime Lake,Total Phosphorus,2025-08-07,6.4
Lime Lake,Total Phosphorus,2025-09-10,5.1
Lime Lake,Total Phosphorus,2025-10-02,14.8
Little Glen Lake,Chlorophyll-a,1993-04-27,2.4
Little Glen Lake,Chlorophyll-a,1993-06-10,4.8
Little Glen Lake,Chlorophyll-a,1993-07-21,1.8
Little Glen Lake,Chlorophyll-a,1993-08-26,2.7
Little Glen Lake,Chlorophyll-a,1993-09-15,4.4
Little Glen Lake,Chlorophyll-a,1993-11-09,2.3
Little Glen Lake,Chlorophyll-a,1994-03-02,1.5
Little Glen Lake,Chlorophyll-a,1994-06-21,2.9
Little Glen Lake,Chlorophyll-a,1994-07-21,3.3
Little Glen Lake,Chlorophyll-a,1994-08-17,2.1
Little Glen Lake,Chlorophyll-a,1994-09-30,1.8
Little Glen Lake,Chlorophyll-a,1995-04-20,2.7
Little Glen Lake,Chlorophyll-a,1995-06-19,1.3
Little Glen Lake,Chlorophyll-a,1995-07-11,2.9
Little Glen Lake,Chlorophyll-a,1995-10-03,1.9
Little Glen Lake,Chlorophyll-a,1996-05-28,2.5
Little Glen Lake,Chlorophyll-a,1996-07-17,3.1
Little Glen Lake,Chlorophyll-a,1996-09-19,2.7
Little Glen Lake,Chlorophyll-a,1997-04-24,2.1
Little Glen Lake,Chlorophyll-a,1997-06-29,0.9
Little Glen Lake,Chlorophyll-a,1997-07-23,2.7
Little Glen Lake,Chlorophyll-a,1997-08-13,3.0
Little Glen Lake,Chlorophyll-a,1998-04-20,1.1
Little Glen Lake,Chlorophyll-a,1998-08-12,1.7
Little Glen Lake,Chlorophyll-a,1998-11-07,1.1
Little Glen Lake,Chlorophyll-a,1999-04-14,1.5
Little Glen Lake,Chlorophyll-a,1999-06-17,3.0
Little Glen Lake,Chlorophyll-a,1999-09-21,1.9
Little Glen Lake,Chlorophyll-a,2000-04-26,0.7
Little Glen Lake,Chlorophyll-a,2000-06-23,3.9
Little Glen Lake,Chlorophyll-a,2000-07-26,3.5
Little Glen Lake,Chlorophyll-a,2000-08-14,3.0
Little Glen Lake,Chlorophyll-a,2000-09-25,2.1
Little Glen Lake,Chlorophyll-a,2000-10-19,2.0
Little Glen Lake,Chlorophyll-a,2001-05-31,1.8
Little Glen Lake,Chlorophyll-a,2001-07-09,1.4
Little Glen Lake,Chlorophyll-a,2001-08-07,2.3
Little Glen Lake,Chlorophyll-a,2001-08-29,1.4
Little Glen Lake,Chlorophyll-a,2001-09-27,1.6
Little Glen Lake,Chlorophyll-a,2001-11-01,2.7
Little Glen Lake,Chlorophyll-a,2002-04-23,3.4
Little Glen Lake,Chlorophyll-a,2002-05-21,2.5
Little Glen Lake,Chlorophyll-a,2002-06-18,3.1
Little Glen Lake,Chlorophyll-a,2002-07-15,1.8
Little Glen Lake,Chlorophyll-a,2002-08-21,4.0
Little Glen Lake,Chlorophyll-a,2002-09-17,1.8
Little Glen Lake,Chlorophyll-a,2002-10-16,1.2
Little Glen Lake,Chlorophyll-a,2003-04-23,1.9
Little Glen Lake,Chlorophyll-a,2003-05-14,2.5
Little Glen Lake,Chlorophyll-a,2003-06-16,1.6
Little Glen Lake,Chlorophyll-a,2003-09-11,1.7
Little Glen Lake,Chlorophyll-a,2004-06-23,1.9
Little Glen Lake,Chlorophyll-a,2004-07-20,1.3
Little Glen Lake,Chlorophyll-a,2004-08-16,1.0
Little Glen Lake,Chlorophyll-a,2004-09-02,1.6
Little Glen Lake,Chlorophyll-a,2004-09-21,1.6
Little Glen Lake,Chlorophyll-a,2004-10-07,1.4
Little Glen Lake,Chlorophyll-a,2006-06-27,1.75
Little Glen Lake,Chlorophyll-a,2006-08-17,2.95
Little Glen Lake,Chlorophyll-a,2007-06-01,0.87
Little Glen Lake,Chlorophyll-a,2007-07-29,1.85
Little Glen Lake,Chlorophyll-a,2007-08-23,0.96
Little Glen Lake,Chlorophyll-a,2007-10-23,1.89
Little Glen Lake,Chlorophyll-a,2008-07-11,1.16
Little Glen Lake,Chlorophyll-a,2008-08-04,1.95
Little Glen Lake,Chlorophyll-a,2008-09-09,1.46
Little Glen Lake,Chlorophyll-a,2009-06-26,1.22
Little Glen Lake,Chlorophyll-a,2009-09-09,0.82
Little Glen Lake,Chlorophyll-a,2010-05-20,0.75
Little Glen Lake,Chlorophyll-a,2010-06-21,1.23
Little Glen Lake,Chlorophyll-a,2010-08-12,1.2
Little Glen Lake,Chlorophyll-a,2016-04-20,0.63
Little Glen Lake,Chlorophyll-a,2016-06-14,1.14
Little Glen Lake,Chlorophyll-a,2016-07-13,1.41
Little Glen Lake,Chlorophyll-a,2016-09-13,1.77
Little Glen Lake,Chlorophyll-a,2016-10-18,0.86
Little Glen Lake,Chlorophyll-a,2019-04-21,0.51
Little Glen Lake,Chlorophyll-a,2019-06-17,0.52
Little Glen Lake,Chlorophyll-a,2019-07-18,1.85
Little Glen Lake,Chlorophyll-a,2019-08-21,0.8
Little Glen Lake,Chlorophyll-a,2019-09-18,0.92
Little Glen Lake,Chlorophyll-a,2019-10-18,0.53
Little Glen Lake,Chlorophyll-a,2020-05-13,0.38
Little Glen Lake,Chlorophyll-a,2020-08-17,0.83
Little Glen Lake,Chlorophyll-a,2020-09-21,1.87
Little Glen Lake,Chlorophyll-a,2020-11-05,1.66
Little Glen Lake,Chlorophyll-a,2021-05-12,1.88
Little Glen Lake,Chlorophyll-a,2021-09-22,1.5
Little Glen Lake,Chlorophyll-a,2022-05-23,2.41
Little Glen Lake,Chlorophyll-a,2022-06-23,1.56
Little Glen Lake,Chlorophyll-a,2022-08-04,2.41
Little Glen Lake,Chlorophyll-a,2022-09-29,2.1
Little Glen Lake,Chlorophyll-a,2022-10-31,1.78
Little Glen Lake,Chlorophyll-a,2023-05-10,1.34
Little Glen Lake,Chlorophyll-a,2023-06-07,2.09
Little Glen Lake,Chlorophyll-a,2023-07-14,2.53
Little Glen Lake,Chlorophyll-a,2023-08-08,1.79
Little Glen Lake,Chlorophyll-a,2023-09-13,2.16
Little Glen Lake,Chlorophyll-a,2023-10-06,2.02
Little Glen Lake,Chlorophyll-a,2024-05-02,0.85
Little Glen Lake,Chlorophyll-a,2024-06-11,0.6
Little Glen Lake,Chlorophyll-a,2024-08-01,0.71
Little Glen Lake,Chlorophyll-a,2024-09-10,2.27
Little Glen Lake,Chlorophyll-a,2024-10-03,1.0
Little Glen Lake,Chlorophyll-a,2025-05-09,0.59
Little Glen Lake,Chlorophyll-a,2025-06-05,0.95
Little Glen Lake,Chlorophyll-a,2025-07-02,1.1
Little Glen Lake,Chlorophyll-a,2025-08-07,1.65
Little Glen Lake,Chlorophyll-a,2025-09-10,1.52
Little Glen Lake,Chlorophyll-a,2025-10-02,2.21
Little Glen Lake,Nitrate,1990-07-24,1.0
Little Glen Lake,Nitrate,1990-08-07,2.0
Little Glen Lake,Nitrate,1990-08-29,2.0
Little Glen Lake,Nitrate,1990-09-24,3.0
Little Glen Lake,Nitrate,1990-10-22,17.0
Little Glen Lake,Nitrate,1990-11-14,30.0
Little Glen Lake,Nitrate,1991-01-30,82.0
Little Glen Lake,Nitrate,1991-02-19,91.0
Little Glen Lake,Nitrate,1991-03-11,199.0
Little Glen Lake,Nitrate,1991-04-23,44.0
Little Glen Lake,Nitrate,1991-05-13,7.0
Little Glen Lake,Nitrate,1991-05-28,3.0
Little Glen Lake,Nitrate,1991-06-11,2.0
Little Glen Lake,Nitrate,1991-06-24,1.0
Little Glen Lake,Nitrate,1991-07-16,1.0
Little Glen Lake,Nitrate,1992-02-29,120.0
Little Glen Lake,Nitrate,1992-05-06,100.0
Little Glen Lake,Nitrate,1992-06-24,0.0
Little Glen Lake,Nitrate,1992-07-24,20.0
Little Glen Lake,Nitrate,1992-08-06,100.0
Little Glen Lake,Nitrate,1992-08-27,10.0
Little Glen Lake,Nitrate,1992-09-23,60.0
Little Glen Lake,Nitrate,1992-10-21,50.0
Little Glen Lake,Nitrate,1993-01-27,143.0
Little Glen Lake,Nitrate,1993-03-25,170.0
Little Glen Lake,Nitrate,1993-04-27,110.0
Little Glen Lake,Nitrate,1993-06-10,10.0
Little Glen Lake,Nitrate,1993-07-21,80.0
Little Glen Lake,Nitrate,1993-09-15,10.0
Little Glen Lake,Nitrate,1993-11-09,260.0
Little Glen Lake,Nitrate,1994-03-02,450.0
Little Glen Lake,Nitrate,1994-04-30,100.0
Little Glen Lake,Nitrate,1994-06-21,10.0
Little Glen Lake,Nitrate,1994-07-21,10.0
Little Glen Lake,Nitrate,1994-08-17,20.0
Little Glen Lake,Nitrate,1994-09-30,60.0
Little Glen Lake,Nitrate,1994-11-07,10.0
Little Glen Lake,Nitrate,1995-04-20,100.0
Little Glen Lake,Nitrate,1995-06-19,10.0
Little Glen Lake,Nitrate,1995-07-11,10.0
Little Glen Lake,Nitrate,1995-10-03,10.0
Little Glen Lake,Nitrate,1996-03-19,100.0
Little Glen Lake,Nitrate,1996-05-28,80.0
Little Glen Lake,Nitrate,1996-07-17,30.0
Little Glen Lake,Nitrate,1996-08-17,20.0
Little Glen Lake,Nitrate,1996-09-19,10.0
Little Glen Lake,Nitrate,1996-11-21,10.0
Little Glen Lake,Nitrate,1997-04-24,90.0
Little Glen Lake,Nitrate,1997-06-29,440.0
Little Glen Lake,Nitrate,1997-07-23,10.0
Little Glen Lake,Nitrate,1997-08-13,10.0
